,Summary Text,Polarity
10,"An off-duty police officer left a woman feeling ""numb and disgusted"" after raping her at the roadside, a court has heard.
Special Constable Paul Hoile's alleged victim told Wolverhampton Crown Court she had no choice but to answer his ""aggressive"" questions after he twice produced his warrant card.
Shielded by a curtain from Hoile's view and the public gallery, the woman told the court: ""I asked 'could I see your badge or your ID'.
AdvertisementAsked by Caroline Goodwin KC, prosecuting, why she had answered Hoile's questions, the woman said: ""I had no choice.
The woman told the jury that Hoile claimed to have saved her from an accident and mentioned that he had controlled crowds at Wembley Stadium.",-0.20255102040816328
11,"England is through to the next round, after finishing top of their group, but unfortunately Wales' World Cup campaign is already over.
Brazil is still the favourite, according to Stats Perform's artificial intelligence model, which estimates the probability of every match outcome using team rankings and betting odds based on historical team performance.
The charts below show how many goals they have scored in their games so far compared to the last World Cup for England and Euro 2020 for Wales.
We're also comparing World Cup performances with players' scores in their league games this season to see whether they're living up to their potential.
The chart below shows how much scores from the World Cup differ from the pre-tournament average.",-0.012500000000000002
12,"He said the celebration was in tribute to his friend Garfield Hayward who recently passed away after a long battle with cancer.
England now 'third favourites' - World Cup news latest""Unfortunately I lost one of my friends a couple of days ago,"" he said in a post-match interview.
The 25-year-old made his first start of the World Cup at the Ahmad Bin Ali Stadium on Tuesday.
Phil Foden, who also made his first World Cup start on Tuesday, got England's other goal.
Read more:England's possible route to the World Cup finalThree Lions fans jubilant rather than jeeringWho is predicted to win the World Cup?",0.1125
13,"England's next opponents Senegal will be full of confidence when the nations meet in Qatar on Sunday - and are no strangers to producing a major World Cup shock.
England 'third favourites' to win trophy - live World Cup updatesWhat do we know about Senegal?
Nicknamed the Lions of Teranga, they became just the second team from Africa to reach a World Cup quarter-final stage with a memorable run at the 2002 tournament.
World Cup shock to rememberSenegal's 2002 World Cup group match victory over former coloniser France in Seoul remains one of the nation's sporting highlights - and one of football's biggest upsets.
And England should beware as the current Senegal coach is Aliou Cisse, who was the captain of the Senegal team which produced the 2002 South Korea-Japan World Cup upset.",0.18488636363636363
14,"There were emotional scenes from the England squad after they beat Wales 3-0 at Ahmad Bin Ali Stadium in Qatar.
Here's a look back at how the players reacted with their nearest and dearest following the win on Tuesday night.
Image: Phil Foden, who scored one of the goals, got a hug from his girlfriend Rebecca CookeImage: England's Harry Kane discussed the game with his wife Katie GoodlandImage: England's Bukayo Saka shared a moment with his partner Tolami BensonImage: England's Mason Mount with his niece Poppy, who he met for the first time in QatarImage: England's Luke Shaw (centre) with his girlfriend Anouska SantosImage: Conor Coady was smothered by friends and familyImage: Kyle Walker was all smiles after the England winAdvertisementImage: Father-of-two Harry Maguire celebrated after the matchGareth Southgate says it's time for England to get down to the ""big business"" of the World Cup after reaching the last-16 with a 3-0 win over Wales.
He will give his players some time off before getting back to training ahead of Sunday's tie with Senegal.",0.1494949494949495
15,"Here Sky News maps out the route that England could face on the road to the World Cup final.
Bayern Munich and ex-Liverpool star Mane was ruled out of the World Cup earlier this month after undergoing surgery on a knee injury.
Les Bleus look set to top Group D after winning both their opening games ahead of their final group game against Tunisia on Wednesday.
More from the World Cup:England fans jubilant rather than jeeringWho is predicted to win the World Cup?
Before that was England's 2-0 victory in 1966 on the road to the Three Lions' only World Cup win.",0.27
16,"The England team have reached the final 16 in the World Cup - but manager Gareth Southgate has warned they face a ""very dangerous team"" in their next match.
England beat Wales 3-0 at Ahmad Bin Ali Stadium in Qatar last night and will play Senegal on Sunday.
Southgate said there was no room for complacency, however, and his players would be studying their competition between now and the clash.
""Wales were so poor, even first half we were just messing with them, getting them tired - Rashford, second half, he terrified them.""
For the England players, there will be alcohol-free celebrations, due to Qatar's rules, before they settle down to concentrate on the work ahead.",-0.1619907407407408
17,"Gareth Southgate has the England fans jubilant rather than jeering again.
Not only did the selection shake-up pay off against Wales - so did the tactical tweak for the second half of the World Cup Group B finale.
Read more:Qatar World Cup: Which team is predicted to win?
The six-goal Golden Boot winner from 2018 - when England reached the semi-finals - has provided three assists: the most from an Englishman at a World Cup since David Beckham 20 years ago.
Please use Chrome browser for a more accessible video player 1:06 Heartbreak for Wales fans in QatarSouthgate said: ""We've got loads of milkshake back at the hotel.",0.25648148148148153
18,"Standing on stage as 800 Wales fans sang their national anthem before the starting whistle - you could literally feel their passion right to the core.
But what was striking was that the passion, the singing, the pride, continued, even after their 3-0 thumping.
To be honest I'm proud of them.
I'm Welsh, I'm loud, I'm proud!
""No way, no way, we'll qualify quite easily...""",0.4648809523809524
19,"World Cup: Fans react as England knock Wales out of competition with 3-0 winThe Three Lions now stand at the top of Group B, followed by the USA, who have also qualified for the last 16 after beating Iran 1-0.
Unfortunately for Wales, the loss at the Ahmad bin Ali Stadium brings their first World Cup appearance since 1958 to an end.",0.0625
